interaction_id,session_id,user_id,timestamp_utc,split,use_case,model_provider,model_name,account_tier,channel,region,segment,latency_ms,prompt_tokens,completion_tokens,total_tokens,tokens_per_second,cost_usd,tool_calls_count,temperature,top_p,max_tokens,retry_index,response_quality_score,user_feedback_score,failure_type,is_failure,is_failure_was_missing,safety_block_flag,hallucination_flag,toxicity_flag,formatting_error_flag,tool_error_flag,latency_timeout_flag
i0002190,s000499,u00278,2025-02-07 16:01:05+00:00,val,coding,local,llama,pro,web,apac,consumer,1455.82,314,115,429,294.68,0.001716,0,0.72,0.64,1119,2,0.464,1.0,none,False,False,False,False,False,False,False,False
i0002191,s000081,u00283,2025-01-24 12:45:00+00:00,val,search,google,gemini,enterprise,mobile,mena,enterprise,1377.62,166,147,313,227.2,0.001252,0,0.78,0.77,1368,0,0.771,-0.153,none,False,False,False,False,False,False,False,False
i0002192,s000058,u00047,2025-02-22 08:50:27+00:00,train,coding,local,llama,pro,api,mena,enterprise,1848.39,302,35,337,182.32,0.001348,0,0.82,1.0,1912,2,0.411,-0.193,safety_block,True,False,True,False,False,False,False,False
i0002193,s000123,u00197,2025-02-25 18:30:41+00:00,train,analytics,anthropic,claude,free,web,apac,consumer,852.21,150,28,178,208.87,0.000712,0,0.69,0.69,1205,1,0.808,-0.554,none,False,False,False,False,False,False,False,False
i0002194,s000426,u00060,2025-01-07 15:38:56+00:00,train,search,anthropic,claude,enterprise,api,eu,smb,938.0,256,54,310,330.49,0.00062,1,1.04,0.87,564,2,0.942,0.96,none,False,False,False,False,False,False,False,False
i0002195,s000230,u00054,2025-02-25 21:48:08+00:00,train,support,local,llama,free,api,us,consumer,1969.97,115,500,615,312.19,0.00123,1,0.3,0.98,1134,0,0.263,1.0,none,False,False,False,False,False,False,False,False
i0002196,s000432,u00222,2025-01-12 08:19:43+00:00,train,support,openai,gpt,pro,web,us,smb,2391.45,241,634,875,365.89,0.0035,0,0.07,0.91,1111,2,0.635,0.424,none,False,False,False,False,False,False,False,False
i0002197,s000324,u00275,2025-01-15 05:44:06+00:00,val,summarization,local,llama,pro,api,apac,smb,1469.96,69,298,367,249.67,0.000734,0,1.16,0.84,1788,1,0.632,-0.39,none,False,False,False,False,False,False,False,False
i0002198,s000277,u00141,2025-02-01 10:56:15+00:00,test,support,openai,gpt,pro,api,mena,smb,2516.16,304,620,924,367.23,0.005544,1,0.07,0.8,1215,1,0.429,0.196,none,False,False,False,False,False,False,False,False
i0002199,s000141,u00295,2025-01-02 12:09:53+00:00,train,search,google,gemini,enterprise,mobile,mena,enterprise,2023.26,50,516,566,279.75,0.001132,1,1.08,0.97,1794,1,0.473,0.018,safety_block,True,False,True,False,False,False,False,False
i0002200,s000173,u00232,2025-01-22 10:59:27+00:00,train,analytics,openai,gpt,free,mobile,eu,consumer,3091.24,399,569,968,313.14,0.003872,0,0.73,0.76,1374,2,0.741,-0.418,none,False,False,False,False,False,False,False,False
i0002201,s000074,u00039,2025-01-12 19:58:39+00:00,train,summarization,local,llama,enterprise,mobile,us,smb,2178.77,342,523,865,397.01,0.00173,0,1.1,0.96,1225,1,0.434,-0.093,none,False,False,False,False,False,False,False,False
i0002202,s000260,u00177,2025-01-29 01:05:38+00:00,train,summarization,openai,gpt,enterprise,web,apac,enterprise,1548.31,248,155,403,260.28,0.001612,0,0.68,0.77,758,1,0.225,0.503,none,False,False,False,False,False,False,False,False
i0002203,s000141,u00295,2025-02-18 12:39:59+00:00,train,summarization,google,gemini,enterprise,api,apac,smb,2177.74,367,375,742,340.72,0.004452,2,0.99,0.9,619,1,0.815,-0.163,none,False,False,False,False,False,False,False,False
i0002204,s000147,u00011,2025-02-25 10:19:31+00:00,val,search,openai,gpt,enterprise,mobile,apac,smb,2129.91,331,377,708,332.41,0.001416,0,0.87,0.97,319,0,0.7,0.375,none,False,False,False,False,False,False,False,False
i0002205,s000020,u00136,2025-01-13 05:03:38+00:00,train,analytics,local,llama,enterprise,mobile,mena,smb,1815.31,91,456,547,301.33,0.001094,0,0.63,0.82,1180,2,0.4,-0.866,none,False,False,False,False,False,False,False,False
i0002206,s000400,u00094,2025-02-02 15:23:07+00:00,train,support,openai,gpt,enterprise,api,mena,consumer,2617.1,307,561,868,331.66,0.003472,0,0.44,0.72,1897,2,0.969,1.0,none,False,False,False,False,False,False,False,False
i0002207,s000470,u00280,2025-01-29 19:13:55+00:00,test,search,local,llama,enterprise,web,eu,enterprise,1596.8,175,96,271,169.71,0.000542,0,0.0,0.62,152,1,0.919,-0.035,none,False,False,False,False,False,False,False,False
i0002208,s000250,u00013,2025-01-25 13:06:18+00:00,train,summarization,openai,gpt,enterprise,mobile,eu,consumer,2125.23,348,478,826,388.66,0.001652,1,0.3,0.92,1957,2,0.972,0.722,none,False,False,False,False,False,False,False,False
i0002209,s000269,u00184,2025-02-07 02:02:19+00:00,train,analytics,anthropic,claude,enterprise,mobile,us,consumer,2364.65,350,586,936,395.83,0.003744,2,1.14,0.85,1778,0,0.61,0.313,none,False,False,False,False,False,False,False,False
i0002210,s000463,u00225,2025-03-01 01:48:24+00:00,val,summarization,anthropic,claude,free,web,us,smb,1927.29,383,98,481,249.57,0.000962,0,0.33,0.71,969,0,0.388,0.441,none,False,False,False,False,False,False,False,False
i0002211,s000256,u00044,2025-01-25 10:07:08+00:00,val,analytics,openai,gpt,free,web,eu,smb,1644.96,202,302,504,306.39,0.001008,0,0.9,0.95,730,2,0.339,-0.479,none,False,False,False,False,False,False,False,False
i0002212,s000312,u00202,2025-01-04 16:02:00+00:00,train,summarization,local,llama,pro,mobile,eu,smb,1667.72,109,628,737,441.92,0.001474,0,0.61,0.97,1242,2,0.959,-0.256,none,False,False,False,False,False,False,False,False
i0002213,s000215,u00222,2025-02-24 07:31:27+00:00,train,support,openai,gpt,pro,web,eu,consumer,1198.67,85,36,121,100.95,0.000242,0,0.37,0.95,1770,2,0.913,-0.243,none,False,False,False,False,False,False,False,False
i0002214,s000258,u00032,2025-02-25 07:24:45+00:00,val,coding,anthropic,claude,free,mobile,eu,enterprise,1216.64,99,129,228,187.4,0.001368,0,1.19,0.84,183,0,0.793,0.215,none,False,False,False,False,False,False,False,False
i0002215,s000261,u00239,2025-01-20 20:38:33+00:00,train,support,google,gemini,free,web,us,enterprise,3726.25,397,566,963,258.44,0.001926,0,0.06,0.99,990,1,0.608,0.996,none,False,False,False,False,False,False,False,False
i0002216,s000356,u00298,2025-01-31 00:20:47+00:00,val,coding,anthropic,claude,free,web,mena,smb,1479.59,251,136,387,261.56,0.000774,1,0.7,0.95,218,2,0.508,0.46,hallucination,True,False,False,True,False,False,False,False
i0002217,s000303,u00003,2025-02-21 01:54:49+00:00,train,search,local,llama,pro,api,eu,smb,2605.14,166,497,663,254.5,0.002652,0,0.55,0.64,1364,0,0.763,-0.34,none,False,False,False,False,False,False,False,False
i0002218,s000252,u00149,2025-01-31 03:44:03+00:00,test,coding,google,gemini,enterprise,web,mena,enterprise,2425.22,201,632,833,343.47,0.004998,1,0.09,0.99,275,2,0.208,0.252,none,False,False,False,False,False,False,False,False
i0002219,s000038,u00249,2025-01-29 23:36:22+00:00,train,analytics,anthropic,claude,enterprise,web,mena,smb,1608.6,102,359,461,286.58,0.000922,0,0.26,0.82,735,2,0.619,0.152,none,False,False,False,False,False,False,False,False
i0002220,s000453,u00150,2025-02-25 11:56:29+00:00,train,coding,local,llama,free,web,eu,consumer,1442.1,245,349,594,411.9,0.002376,0,0.83,0.97,1546,0,0.743,-0.011,none,False,False,False,False,False,False,False,False
i0002221,s000445,u00153,2025-02-19 03:47:56+00:00,test,coding,anthropic,claude,pro,mobile,mena,consumer,1766.19,193,311,504,285.36,0.002016,0,0.13,0.9,1571,1,0.803,0.191,none,False,False,False,False,False,False,False,False
i0002222,s000093,u00253,2025-01-31 07:26:58+00:00,val,analytics,local,llama,pro,mobile,eu,smb,2418.36,327,273,600,248.1,0.0012,0,0.96,0.86,564,2,0.561,0.658,none,False,False,False,False,False,False,False,False
i0002223,s000147,u00011,2025-01-10 23:15:57+00:00,val,support,google,gemini,enterprise,mobile,eu,enterprise,1853.37,47,278,325,175.36,0.00065,0,0.75,0.73,1112,2,0.796,-0.232,none,False,False,False,False,False,False,False,False
i0002224,s000487,u00101,2025-01-27 16:39:54+00:00,train,search,anthropic,claude,enterprise,mobile,mena,consumer,2279.95,375,396,771,338.17,0.003084,0,0.12,0.61,482,2,0.277,-0.008,none,False,False,False,False,False,False,False,False
i0002225,s000161,u00299,2025-02-10 05:22:07+00:00,train,support,openai,gpt,free,mobile,mena,consumer,1593.25,61,628,689,432.45,0.001378,0,0.34,0.71,1263,2,0.387,0.789,none,False,False,False,False,False,False,False,False
i0002226,s000407,u00131,2025-01-17 05:46:32+00:00,test,summarization,openai,gpt,enterprise,api,apac,enterprise,1902.06,190,687,877,461.08,0.001754,0,0.16,0.87,144,2,0.316,0.481,none,False,False,False,False,False,False,False,False
i0002227,s000393,u00111,2025-02-02 01:47:56+00:00,train,coding,local,llama,pro,api,us,consumer,1604.81,162,608,770,479.81,0.00308,0,0.96,0.95,1690,2,0.472,0.967,none,False,False,False,False,False,False,False,False
i0002228,s000431,u00026,2025-02-09 18:32:49+00:00,train,analytics,openai,gpt,free,web,us,smb,2074.64,298,101,399,192.32,0.000798,1,0.64,0.6,171,2,0.475,1.0,none,False,False,False,False,False,False,False,False
i0002229,s000009,u00061,2025-01-06 03:17:51+00:00,train,coding,local,llama,pro,web,us,consumer,1927.12,276,228,504,261.53,0.001008,0,0.0,0.68,1296,0,0.499,-0.616,none,False,False,False,False,False,False,False,False
i0002230,s000242,u00176,2025-02-04 06:52:31+00:00,train,support,openai,gpt,free,api,us,smb,2174.35,110,534,644,296.18,0.001288,0,0.65,0.87,906,1,0.573,0.373,none,False,False,False,False,False,False,False,False
i0002231,s000283,u00202,2025-02-14 08:21:39+00:00,train,coding,google,gemini,free,web,apac,smb,1851.44,216,390,606,327.31,0.003636,0,0.58,0.71,557,1,0.549,-0.105,none,False,False,False,False,False,False,False,False
i0002232,s000419,u00089,2025-01-13 14:54:02+00:00,train,summarization,openai,gpt,pro,mobile,us,consumer,2023.88,232,247,479,236.67,0.001916,2,0.77,0.66,1168,1,0.592,-0.519,none,False,False,False,False,False,False,False,False
i0002233,s000113,u00167,2025-02-02 14:33:05+00:00,train,support,anthropic,claude,enterprise,mobile,eu,consumer,1404.66,206,231,437,311.11,0.000874,0,0.04,0.63,400,0,0.802,-0.274,none,False,False,False,False,False,False,False,False
i0002234,s000154,u00089,2025-02-12 19:10:52+00:00,train,summarization,google,gemini,pro,web,eu,smb,979.07,47,99,146,149.12,0.000292,0,0.04,0.86,1239,2,0.314,0.02,none,False,False,False,False,False,False,False,False
i0002235,s000090,u00250,2025-01-03 07:08:04+00:00,test,analytics,openai,gpt,enterprise,api,apac,consumer,1331.11,104,246,350,262.94,0.0021,0,0.42,0.84,1365,2,0.481,0.023,none,False,False,False,False,False,False,False,False
i0002236,s000381,u00002,2025-02-08 09:15:12+00:00,test,analytics,openai,gpt,enterprise,api,mena,smb,1907.01,221,306,527,276.35,0.002108,0,0.83,0.94,1007,1,0.2,-0.164,none,False,False,False,False,False,False,False,False
i0002237,s000500,u00128,2025-01-16 09:19:37+00:00,val,analytics,anthropic,claude,pro,api,us,enterprise,1508.14,133,302,435,288.43,0.00174,0,0.8,0.73,822,2,0.223,0.192,none,False,False,False,False,False,False,False,False
i0002238,s000071,u00239,2025-01-24 01:07:23+00:00,test,search,openai,gpt,pro,api,apac,consumer,1951.88,236,393,629,322.25,0.001258,0,0.33,0.65,1010,0,0.685,1.0,none,False,False,False,False,False,False,False,False
i0002239,s000117,u00012,2025-02-08 17:42:06+00:00,val,support,openai,gpt,free,api,apac,enterprise,1833.49,98,205,303,165.26,0.000606,0,0.26,0.92,1964,2,0.901,-0.835,none,False,False,False,False,False,False,False,False
i0002240,s000154,u00089,2025-01-01 12:51:02+00:00,train,analytics,anthropic,claude,free,mobile,mena,enterprise,1915.54,304,160,464,242.23,0.000928,0,0.82,1.0,1574,0,0.445,0.882,none,False,False,False,False,False,False,False,False
i0002241,s000445,u00153,2025-01-02 11:24:58+00:00,test,analytics,local,llama,enterprise,api,eu,consumer,2186.22,107,623,730,333.91,0.00438,0,0.03,0.74,139,2,0.522,0.189,latency_timeout,True,False,False,False,False,False,False,True
i0002242,s000223,u00212,2025-01-27 23:53:23+00:00,train,support,openai,gpt,enterprise,web,apac,smb,1756.86,273,295,568,323.3,0.003408,0,0.67,0.95,683,1,0.368,-0.063,none,False,False,False,False,False,False,False,False
i0002243,s000141,u00295,2025-02-26 04:17:32+00:00,train,support,google,gemini,free,web,us,smb,1394.83,341,193,534,382.84,0.001068,0,0.51,0.91,175,1,0.314,-1.0,none,False,False,False,False,False,False,False,False
i0002244,s000162,u00200,2025-01-01 23:15:20+00:00,train,analytics,openai,gpt,pro,web,us,smb,1856.94,169,452,621,334.42,0.002484,0,0.29,0.96,584,2,0.907,0.658,toxicity,True,False,False,False,True,False,False,False
i0002245,s000300,u00007,2025-02-17 16:19:44+00:00,train,search,anthropic,claude,enterprise,web,apac,smb,1677.1,90,388,478,285.02,0.002868,1,0.62,0.77,1622,0,0.658,-0.665,none,False,False,False,False,False,False,False,False
i0002246,s000194,u00109,2025-01-05 05:18:16+00:00,train,support,anthropic,claude,enterprise,mobile,us,smb,1507.41,42,411,453,300.52,0.002718,1,0.26,0.64,1768,2,0.764,0.697,none,False,False,False,False,False,False,False,False
i0002247,s000071,u00239,2025-01-30 16:17:04+00:00,test,support,openai,gpt,pro,api,us,smb,1433.47,169,170,339,236.49,0.000678,0,0.68,0.65,1005,1,0.906,1.0,none,False,False,False,False,False,False,False,False
i0002248,s000411,u00053,2025-01-26 18:08:12+00:00,train,summarization,openai,gpt,free,api,us,enterprise,1716.55,81,511,592,344.88,0.001184,0,0.18,0.91,1451,2,0.671,-0.57,none,False,False,False,False,False,False,False,False
i0002249,s000212,u00216,2025-01-29 08:41:57+00:00,train,search,local,llama,pro,web,eu,enterprise,2095.06,357,150,507,242.0,0.003042,0,0.49,0.95,839,1,0.344,0.901,none,False,False,False,False,False,False,False,False
i0002250,s000129,u00173,2025-01-05 08:16:43+00:00,train,coding,openai,gpt,pro,mobile,mena,consumer,2025.44,390,588,978,482.86,0.001956,1,0.61,0.78,1043,0,0.771,0.215,none,False,False,False,False,False,False,False,False
i0002251,s000365,u00035,2025-02-15 20:02:40+00:00,train,summarization,google,gemini,free,api,eu,consumer,2032.88,393,308,701,344.83,0.001402,1,0.04,0.62,1719,1,0.798,-1.0,none,False,False,False,False,False,False,False,False
i0002252,s000373,u00124,2025-01-17 03:50:47+00:00,test,support,local,llama,pro,web,eu,smb,1803.02,372,298,670,371.6,0.00134,1,0.73,0.63,656,1,0.531,-0.523,none,False,False,False,False,False,False,False,False
i0002253,s000078,u00069,2025-02-16 00:19:12+00:00,train,analytics,anthropic,claude,pro,web,us,smb,1790.98,251,284,535,298.72,0.00214,0,0.9,0.84,739,2,0.693,0.307,none,False,False,False,False,False,False,False,False
i0002254,s000037,u00258,2025-02-09 15:58:55+00:00,train,summarization,anthropic,claude,pro,mobile,eu,enterprise,1258.18,157,307,464,368.79,0.000928,1,1.15,0.97,390,1,0.588,0.441,none,False,False,False,False,False,False,False,False
i0002255,s000023,u00055,2025-02-03 21:45:25+00:00,train,analytics,local,llama,free,web,apac,smb,2531.84,200,472,672,265.42,0.002688,1,0.24,0.76,547,1,0.466,-0.748,none,False,False,False,False,False,False,False,False
i0002256,s000383,u00285,2025-01-19 12:01:15+00:00,train,coding,anthropic,claude,pro,mobile,eu,consumer,1855.47,133,357,490,264.08,0.00294,1,0.25,0.86,199,0,0.738,0.219,none,False,False,False,False,False,False,False,False
i0002257,s000313,u00036,2025-02-09 03:14:21+00:00,val,coding,local,llama,enterprise,mobile,eu,enterprise,1763.32,342,106,448,254.07,0.001792,1,0.37,0.82,1694,0,0.398,0.694,none,False,False,False,False,False,False,False,False
i0002258,s000397,u00014,2025-03-01 12:56:29+00:00,train,search,openai,gpt,pro,web,apac,enterprise,2256.35,197,405,602,266.8,0.003612,0,1.07,0.96,1764,1,0.462,0.799,none,False,False,False,False,False,False,False,False
i0002259,s000314,u00085,2025-02-25 06:02:42+00:00,train,summarization,local,llama,free,web,us,consumer,1652.82,178,201,379,229.3,0.002274,0,0.49,0.93,937,1,0.525,-0.048,none,False,False,False,False,False,False,False,False
i0002260,s000201,u00110,2025-02-24 19:51:26+00:00,train,coding,google,gemini,enterprise,api,us,enterprise,1533.53,288,93,381,248.45,0.001524,0,0.36,0.68,1267,1,0.692,0.463,hallucination,True,False,False,True,False,False,False,False
i0002261,s000295,u00164,2025-01-14 14:41:25+00:00,train,analytics,local,llama,free,web,apac,smb,1698.89,174,591,765,450.29,0.00306,0,0.89,0.87,605,0,0.882,0.843,none,False,False,False,False,False,False,False,False
i0002262,s000362,u00268,2025-02-05 08:04:37+00:00,train,summarization,anthropic,claude,free,mobile,eu,consumer,1599.36,168,232,400,250.1,0.0024,0,0.05,0.94,215,2,0.692,0.711,none,False,False,False,False,False,False,False,False
i0002263,s000200,u00289,2025-01-24 14:59:21+00:00,train,search,anthropic,claude,enterprise,mobile,us,consumer,2024.27,121,424,545,269.23,0.00218,1,0.66,0.97,1118,2,0.781,0.735,none,False,False,False,False,False,False,False,False
i0002264,s000458,u00191,2025-02-28 16:00:36+00:00,val,support,anthropic,claude,free,api,eu,consumer,1010.17,64,136,200,197.99,0.0004,0,0.54,0.84,432,0,0.434,0.268,none,False,False,False,False,False,False,False,False
i0002265,s000450,u00086,2025-02-27 16:17:23+00:00,train,support,openai,gpt,free,api,us,consumer,1144.59,53,250,303,264.72,0.001818,0,0.75,0.67,1756,0,0.67,0.143,none,False,False,False,False,False,False,False,False
i0002266,s000401,u00300,2025-02-22 08:47:18+00:00,train,search,anthropic,claude,free,web,eu,enterprise,800.32,185,282,467,500.0,0.001868,1,0.88,0.82,664,2,0.283,0.363,formatting_error,True,False,False,False,False,True,False,False
i0002267,s000497,u00036,2025-01-10 13:41:42+00:00,train,search,local,llama,enterprise,api,us,enterprise,1649.87,398,111,509,308.51,0.003054,0,0.39,0.87,1544,2,0.571,-0.258,none,False,False,False,False,False,False,False,False
i0002268,s000196,u00027,2025-01-20 01:01:31+00:00,val,coding,anthropic,claude,free,web,mena,enterprise,2642.03,133,681,814,308.1,0.001628,0,0.76,0.71,633,2,0.752,0.867,none,False,False,False,False,False,False,False,False
i0002269,s000058,u00047,2025-02-12 09:41:06+00:00,train,support,google,gemini,pro,api,apac,smb,1430.98,270,231,501,350.11,0.001002,0,0.63,0.99,370,1,0.344,-0.718,none,False,False,False,False,False,False,False,False
i0002270,s000243,u00029,2025-02-14 09:04:20+00:00,train,summarization,local,llama,pro,mobile,mena,consumer,1834.7,156,416,572,311.77,0.002288,0,0.16,0.69,1180,2,0.922,-0.103,none,False,False,False,False,False,False,False,False
i0002271,s000373,u00124,2025-01-22 12:49:55+00:00,test,summarization,anthropic,claude,free,web,us,enterprise,1668.61,148,404,552,330.81,0.002208,1,1.06,0.96,479,2,0.534,0.178,none,False,False,False,False,False,False,False,False
i0002272,s000390,u00046,2025-01-09 22:48:02+00:00,test,search,anthropic,claude,free,mobile,apac,enterprise,1328.91,98,311,409,307.77,0.000818,0,0.91,0.77,894,0,0.737,0.482,none,False,False,False,False,False,False,False,False
i0002273,s000195,u00288,2025-01-09 22:53:05+00:00,train,analytics,anthropic,claude,free,api,mena,smb,1762.99,242,418,660,374.36,0.00396,1,1.11,0.6,691,1,0.576,0.595,none,False,False,False,False,False,False,False,False
i0002274,s000147,u00011,2025-02-11 11:35:53+00:00,val,coding,local,llama,free,mobile,apac,consumer,2064.33,277,404,681,329.89,0.002724,0,0.86,0.82,1821,0,0.786,1.0,none,False,False,False,False,False,False,False,False
i0002275,s000223,u00212,2025-01-28 15:30:26+00:00,train,support,local,llama,enterprise,web,apac,enterprise,1319.73,166,74,240,181.86,0.00048,0,0.29,0.85,1093,2,0.667,0.247,none,False,False,False,False,False,False,False,False
